ID_Usuario;Sexo;Nome;Idade;Email;Telefone; Renda_anual ; Valor_Em_Compras ;Score_Fidelidade;Regi�o;Fequencia_de_compra;M�dia_salarial_Mensal;Valor_Unitario_M�dio;Data_da_Compra;M�s_da_Compra;Ano_da_Compra
710;M;Usuário_260;55;usuario260@exemplo.com;+55 46058-6389;R$ 30.394,35;R$ 190,00;3,6;Sul;11;R$ 2.532,86;R$ 17,27;10/11/2019;Novembro;2019
329;M;Usuário_329;47;usuario329@exemplo.com;+55 39315-5404;R$ 23.286,83;R$ 6.234;6,9;Norte;7;R$ 1.940,57;R$ 890,61;06/11/2018;Novembro;2018
297;F;Usuário_297;19;usuario297@exemplo.com;+55 52829-4527;R$ 22.775,80;R$ 7.556;8,9;Nordeste;12;R$ 1.897,98;R$ 629,65;08/11/2020;Novembro;2020
567;F;Usuário_567;40;usuario567@exemplo.com;+55 13624-9247;R$ 112.602,09;R$ 10.949;3,8;Sul;1;R$ 9.383,51;R$ 10.948,53;08/11/2020;Novembro;2020
747;F;Usuário_297;19;usuario297@exemplo.com;+55 52829-4527;R$ 22.775,80;R$ 750,00;6,5;Nordeste;12;R$ 1.897,98;R$ 62,50;08/11/2020;Novembro;2020
1017;F;Usuário_567;40;usuario567@exemplo.com;+55 13624-9247;R$ 112.602,09;R$ 23,00;6,2;Sul;1;R$ 9.383,51;R$ 23,00;08/11/2020;Novembro;2020
1012;M;Usuário_562;61;usuario562@exemplo.com;+55 24218-6942;R$ 43.278,44;R$ 879,00;6,8;Nordeste;2;R$ 3.606,54;R$ 439,50;10/12/2023;Dezembro;2023
779;M;Usuário_329;47;usuario329@exemplo.com;+55 39315-5404;R$ 23.286,83;R$ 422,00;6,3;Norte;7;R$ 1.940,57;R$ 60,29;06/11/2018;Novembro;2018
1025;F;Usuário_575;59;usuario575@exemplo.com;+55 63226-4709;R$ 195.265,53;R$ 112,00;8,4;Nordeste;4;R$ 16.272,13;R$ 28,00;20/10/2019;Outubro;2019
388;F;Usuário_388;61;usuario388@exemplo.com;+55 26605-1321;R$ 84.703,46;R$ 18.373;5,2;Centro-Oeste;1;R$ 7.058,62;R$ 18.372,78;19/11/2018;Novembro;2018
397;M;Usuário_397;38;usuario397@exemplo.com;+55 35665-7544;R$ 83.211,26;R$ 5.266;1,4;Sul;12;R$ 6.934,27;R$ 438,83;23/11/2019;Novembro;2019
635;F;Usuário_635;57;usuario635@exemplo.com;+55 76883-4365;R$ 87.173,67;R$ 2.616;9,5;Norte;12;R$ 7.264,47;R$ 217,98;06/11/2019;Novembro;2019
672;F;Usuário_672;24;usuario672@exemplo.com;+55 40176-4190;R$ 140.989,64;R$ 5.411;3,5;Sul;12;R$ 11.749,14;R$ 450,92;13/11/2020;Novembro;2020
1122;F;Usuário_672;24;usuario672@exemplo.com;+55 40176-4190;R$ 140.989,64;R$ 488,00;6,8;Sul;12;R$ 11.749,14;R$ 40,67;13/11/2020;Novembro;2020
1122;F;Usuário_672;24;usuario672@exemplo.com;+55 40176-4190;R$ 140.989,64;R$ 488,00;6,8;Sul;12;R$ 11.749,14;R$ 40,67;13/12/2020;Dezembro;2020
578;M;Usuário_578;51;usuario578@exemplo.com;+55 54146-9899;R$ 166.191,61;R$ 6.401;1,3;Centro-Oeste;1;R$ 13.849,30;R$ 6.400,60;11/12/2022;Dezembro;2022
517;M;Usuário_517;67;usuario517@exemplo.com;+55 35020-4615;R$ 141.285,86;R$ 8.182;3,6;Sul;6;R$ 11.773,82;R$ 1.363,68;15/11/2020;Novembro;2020
967;M;Usuário_517;67;usuario517@exemplo.com;+55 35020-4615;R$ 141.285,86;R$ 26,00;9,6;Sul;6;R$ 11.773,82;R$ 4,33;15/11/2020;Novembro;2020
433;F;Usuário_433;42;usuario433@exemplo.com;+55 61616-2225;R$ 196.474,62;R$ 9.110;1,4;Norte;11;R$ 16.372,89;R$ 828,17;21/11/2022;Novembro;2022
838;F;Usuário_388;61;usuario388@exemplo.com;+55 26605-1321;R$ 84.703,46;R$ 603,00;5,2;Centro-Oeste;1;R$ 7.058,62;R$ 603,00;19/11/2018;Novembro;2018
883;F;Usuário_433;42;usuario433@exemplo.com;+55 61616-2225;R$ 196.474,62;R$ 13,00;6,3;Norte;11;R$ 16.372,89;R$ 1,18;21/11/2022;Novembro;2022
600;M;Usuário_600;69;usuario600@exemplo.com;+55 36997-7317;R$ 95.690,14;R$ 5.753;6,7;Sul;8;R$ 7.974,18;R$ 719,19;23/11/2019;Novembro;2019
471;F;Usuário_471;53;usuario471@exemplo.com;+55 81659-3221;R$ 44.269,43;R$ 9.236;4,8;Sul;9;R$ 3.689,12;R$ 1.026,22;04/12/2021;Dezembro;2021
521;F;Usuário_521;20;usuario521@exemplo.com;+55 84165-5561;R$ 148.686,77;R$ 8.965;8,3;Norte;9;R$ 12.390,56;R$ 996,16;20/11/2018;Novembro;2018
1085;F;Usuário_635;57;usuario635@exemplo.com;+55 76883-4365;R$ 87.173,67;R$ 331,00;9,2;Norte;12;R$ 7.264,47;R$ 27,58;06/11/2019;Novembro;2019
670;F;Usuário_670;41;usuario670@exemplo.com;+55 96118-3417;R$ 128.709,63;R$ 3.975;8,6;Norte;5;R$ 10.725,80;R$ 794,99;28/11/2019;Novembro;2019
448;F;Usuário_448;65;usuario448@exemplo.com;+55 39522-3051;R$ 57.045,99;R$ 12.431;3,7;Nordeste;8;R$ 4.753,83;R$ 1.553,89;26/11/2022;Novembro;2022
1120;F;Usuário_670;41;usuario670@exemplo.com;+55 96118-3417;R$ 128.709,63;R$ 638,00;7,7;Norte;5;R$ 10.725,80;R$ 127,60;28/11/2019;Novembro;2019
587;F;Usuário_587;62;usuario587@exemplo.com;+55 74684-8749;R$ 104.940,87;R$ 12.675;3,3;Norte;4;R$ 8.745,07;R$ 3.168,83;11/12/2019;Dezembro;2019
971;F;Usuário_521;20;usuario521@exemplo.com;+55 84165-5561;R$ 148.686,77;R$ 62,00;6,8;Norte;9;R$ 12.390,56;R$ 6,89;20/11/2018;Novembro;2018
472;M;Usuário_472;21;usuario472@exemplo.com;+55 12533-7288;R$ 196.718,06;R$ 1.402;5,4;Centro-Oeste;5;R$ 16.393,17;R$ 280,40;04/12/2021;Dezembro;2021
898;F;Usuário_448;65;usuario448@exemplo.com;+55 39522-3051;R$ 57.045,99;R$ 526,00;9,4;Nordeste;8;R$ 4.753,83;R$ 65,75;26/11/2022;Novembro;2022
921;F;Usuário_471;53;usuario471@exemplo.com;+55 81659-3221;R$ 44.269,43;R$ 944,00;2,3;Sul;9;R$ 3.689,12;R$ 104,89;04/12/2021;Dezembro;2021
180;M;Guillermo;42;Guillermo@email.com;(10) 86378-9788;R$ 62.000,00;520;9;Sul;23;R$ 5.166,67;R$ 22,61;11/12/2023;Dezembro;2023
847;M;Usuário_397;38;usuario397@exemplo.com;+55 35665-7544;R$ 83.211,26;R$ 383,00;1,5;Sul;12;R$ 6.934,27;R$ 31,92;23/11/2019;Novembro;2019
449;M;Usuário_449;68;usuario449@exemplo.com;+55 66793-3753;R$ 37.203,94;R$ 13.228;7,9;Sul;3;R$ 3.100,33;R$ 4.409,47;17/11/2020;Novembro;2020
1037;F;Usuário_587;62;usuario587@exemplo.com;+55 74684-8749;R$ 104.940,87;R$ 958,00;1;Norte;4;R$ 8.745,07;R$ 239,50;11/12/2019;Dezembro;2019
1050;M;Usuário_600;69;usuario600@exemplo.com;+55 36997-7317;R$ 95.690,14;R$ 295,00;2,8;Sul;8;R$ 7.974,18;R$ 36,88;23/11/2019;Novembro;2019
922;M;Usuário_472;21;usuario472@exemplo.com;+55 12533-7288;R$ 196.718,06;R$ 489,00;1,2;Centro-Oeste;5;R$ 16.393,17;R$ 97,80;04/12/2021;Dezembro;2021
375;M;Usuário_375;51;usuario375@exemplo.com;+55 50138-1294;R$ 49.342,16;R$ 5.727;3;Nordeste;9;R$ 4.111,85;R$ 636,29;06/12/2018;Dezembro;2018
515;F;Usuário_515;29;usuario515@exemplo.com;+55 82264-9226;R$ 141.410,25;R$ 15.916;4,3;Centro-Oeste;7;R$ 11.784,19;R$ 2.273,76;02/12/2022;Dezembro;2022
899;M;Usuário_449;68;usuario449@exemplo.com;+55 66793-3753;R$ 37.203,94;R$ 960,00;2,6;Sul;3;R$ 3.100,33;R$ 320,00;17/11/2020;Novembro;2020
1092;F;Usuário_642;35;usuario642@exemplo.com;+55 72028-2260;R$ 92.477,29;R$ 967,00;7,8;Centro-Oeste;3;R$ 7.706,44;R$ 322,33;11/12/2023;Dezembro;2023
965;F;Usuário_515;29;usuario515@exemplo.com;+55 82264-9226;R$ 141.410,25;R$ 773,00;8,9;Centro-Oeste;7;R$ 11.784,19;R$ 110,43;02/12/2022;Dezembro;2022
559;M;Usuário_559;69;usuario559@exemplo.com;+55 25747-5037;R$ 196.794,17;R$ 6.487;6,7;Sudeste;1;R$ 16.399,51;R$ 6.486,63;19/11/2020;Novembro;2020
53;F;Bilguissa;26;Bilguissa@email.com;(73) 36601-5605;R$ 44.000,00;240;5,5;Norte;14;R$ 3.666,67;R$ 17,14;13/12/2023;Dezembro;2023
549;M;Usuário_549;50;usuario549@exemplo.com;+55 95584-7994;R$ 71.264,63;R$ 16.206;8,3;Sudeste;1;R$ 5.938,72;R$ 16.205,69;11/12/2023;Dezembro;2023
825;M;Usuário_375;51;usuario375@exemplo.com;+55 50138-1294;R$ 49.342,16;R$ 689,00;7,7;Nordeste;9;R$ 4.111,85;R$ 76,56;06/12/2018;Dezembro;2018
430;M;Usuário_430;19;usuario430@exemplo.com;+55 71893-8242;R$ 182.693,03;R$ 17.752;8,7;Sul;8;R$ 15.224,42;R$ 2.218,94;10/12/2021;Dezembro;2021
999;M;Usuário_549;50;usuario549@exemplo.com;+55 95584-7994;R$ 71.264,63;R$ 628,00;1,2;Sudeste;1;R$ 5.938,72;R$ 628,00;11/12/2023;Dezembro;2023
564;M;Usuário_564;68;usuario564@exemplo.com;+55 67634-5069;R$ 185.473,62;R$ 7.967;8,2;Sul;10;R$ 15.456,14;R$ 796,70;13/12/2019;Dezembro;2019
289;F;Usuário_289;49;usuario289@exemplo.com;+55 37908-4658;R$ 182.937,19;R$ 16.579;6,4;Norte;1;R$ 15.244,77;R$ 16.578,56;03/12/2022;Dezembro;2022
880;M;Usuário_430;19;usuario430@exemplo.com;+55 71893-8242;R$ 182.693,03;R$ 710,00;1,8;Sul;8;R$ 15.224,42;R$ 88,75;10/12/2021;Dezembro;2021
411;M;Usuário_411;67;usuario411@exemplo.com;+55 46250-5748;R$ 190.703,98;R$ 10.780;9,7;Sul;7;R$ 15.892,00;R$ 1.539,97;12/12/2021;Dezembro;2021
669;M;Usuário_669;34;usuario669@exemplo.com;+55 16313-9659;R$ 48.824,46;R$ 11.918;5,6;Sudeste;2;R$ 4.068,71;R$ 5.959,13;19/11/2020;Novembro;2020
1028;M;Usuário_578;51;usuario578@exemplo.com;+55 54146-9899;R$ 166.191,61;R$ 617,00;6,3;Centro-Oeste;1;R$ 13.849,30;R$ 617,00;11/12/2022;Dezembro;2022
352;F;Usuário_352;22;usuario352@exemplo.com;+55 99817-4470;R$ 51.248,79;R$ 5.548;9,7;Nordeste;10;R$ 4.270,73;R$ 554,80;12/12/2019;Dezembro;2019
861;M;Usuário_411;67;usuario411@exemplo.com;+55 46250-5748;R$ 190.703,98;R$ 183,00;8;Sul;7;R$ 15.892,00;R$ 26,14;12/12/2021;Dezembro;2021
611;F;Usuário_611;37;usuario611@exemplo.com;+55 89359-7501;R$ 51.213,20;R$ 3.781;3,2;Sudeste;9;R$ 4.267,77;R$ 420,07;18/12/2021;Dezembro;2021
342;F;Usuário_342;23;usuario342@exemplo.com;+55 35289-9169;R$ 27.873,70;R$ 13.498;2,3;Nordeste;12;R$ 2.322,81;R$ 1.124,80;07/12/2018;Dezembro;2018
211;M;Isak;55;Isak@email.com;(73) 58538-6783;R$ 75.000,00;640;7,5;Oeste;28;R$ 6.250,00;R$ 22,86;12/12/2023;Dezembro;2023
135;M;Evaldir;33;Evaldir@email.com;(67) 73631-1694;R$ 53.000,00;380;8;Sul;18;R$ 4.416,67;R$ 21,11;17/12/2023;Dezembro;2023
792;F;Usuário_342;23;usuario342@exemplo.com;+55 35289-9169;R$ 27.873,70;R$ 744,00;9,7;Nordeste;12;R$ 2.322,81;R$ 62,00;07/12/2018;Dezembro;2018
1009;M;Usuário_559;69;usuario559@exemplo.com;+55 25747-5037;R$ 196.794,17;R$ 163,00;2,6;Sudeste;1;R$ 16.399,51;R$ 163,00;19/11/2020;Novembro;2020
802;F;Usuário_352;22;usuario352@exemplo.com;+55 99817-4470;R$ 51.248,79;R$ 394,00;2,2;Nordeste;10;R$ 4.270,73;R$ 39,40;12/12/2019;Dezembro;2019
1119;M;Usuário_669;34;usuario669@exemplo.com;+55 16313-9659;R$ 48.824,46;R$ 367,00;3,9;Sudeste;2;R$ 4.068,71;R$ 183,50;19/11/2020;Novembro;2020
263;M;Usuário_263;24;usuario263@exemplo.com;+55 64443-6862;R$ 132.833,18;R$ 3.825;6,4;Sul;8;R$ 11.069,43;R$ 478,11;17/12/2023;Dezembro;2023
1061;F;Usuário_611;37;usuario611@exemplo.com;+55 89359-7501;R$ 51.213,20;R$ 962,00;7,8;Sudeste;9;R$ 4.267,77;R$ 106,89;18/12/2021;Dezembro;2021
434;M;Usuário_434;70;usuario434@exemplo.com;+55 93967-3252;R$ 124.608,31;R$ 15.063;4,7;Norte;10;R$ 10.384,03;R$ 1.506,29;01/12/2020;Dezembro;2020
543;F;Usuário_543;45;usuario543@exemplo.com;+55 89923-7357;R$ 191.307,09;R$ 10.073;7,7;Norte;10;R$ 15.942,26;R$ 1.007,29;12/12/2018;Dezembro;2018
884;M;Usuário_434;70;usuario434@exemplo.com;+55 93967-3252;R$ 124.608,31;R$ 671,00;8,3;Norte;10;R$ 10.384,03;R$ 67,10;01/12/2020;Dezembro;2020
426;F;Usuário_426;40;usuario426@exemplo.com;+55 84400-7945;R$ 112.471,14;R$ 6.644;7,1;Sul;3;R$ 9.372,60;R$ 2.214,82;15/12/2019;Dezembro;2019
526;F;Usuário_526;61;usuario526@exemplo.com;+55 27344-6844;R$ 170.436,35;R$ 12.875;7,4;Sul;1;R$ 14.203,03;R$ 12.874,85;15/12/2019;Dezembro;2019
88;F;Ciara;32;Ciara@email.com;(67) 32640-6547;R$ 52.000,00;360;4;Oeste;18;R$ 4.333,33;R$ 20,00;18/12/2023;Dezembro;2023
408;M;Usuário_408;64;usuario408@exemplo.com;+55 32134-4218;R$ 107.957,73;R$ 18.550;6,8;Nordeste;1;R$ 8.996,48;R$ 18.549,96;24/12/2022;Dezembro;2022
1014;M;Usuário_564;68;usuario564@exemplo.com;+55 67634-5069;R$ 185.473,62;R$ 772,00;1,6;Sul;10;R$ 15.456,14;R$ 77,20;13/12/2019;Dezembro;2019
390;M;Usuário_390;25;usuario390@exemplo.com;+55 92702-1922;R$ 190.786,41;R$ 4.127;6,8;Sul;12;R$ 15.898,87;R$ 343,89;24/12/2019;Dezembro;2019
286;M;Usuário_286;43;usuario286@exemplo.com;+55 28095-8403;R$ 47.743,51;R$ 19.771;6,3;Nordeste;7;R$ 3.978,63;R$ 2.824,42;25/12/2021;Dezembro;2021
876;F;Usuário_426;40;usuario426@exemplo.com;+55 84400-7945;R$ 112.471,14;R$ 461,00;8;Sul;3;R$ 9.372,60;R$ 153,67;15/12/2019;Dezembro;2019
220;F;Israa;48;Israa@email.com;(99) 09645-1089;R$ 68.000,00;550;7,9;Oeste;24;R$ 5.666,67;R$ 22,92;20/12/2023;Dezembro;2023
678;M;Usuário_678;67;usuario678@exemplo.com;+55 44110-3167;R$ 101.290,13;R$ 9.302;2,2;Norte;1;R$ 8.440,84;R$ 9.301,97;10/12/2020;Dezembro;2020
76;F;Chlo�;52;Chlo�@email.com;(58) 82297-7895;R$ 72.000,00;610;2,9;Oeste;26;R$ 6.000,00;R$ 23,46;25/12/2023;Dezembro;2023
993;F;Usuário_543;45;usuario543@exemplo.com;+55 89923-7357;R$ 191.307,09;R$ 434,00;4,8;Norte;10;R$ 15.942,26;R$ 43,40;12/12/2018;Dezembro;2018
498;M;Usuário_498;31;usuario498@exemplo.com;+55 71817-6247;R$ 139.816,36;R$ 12.934;8,3;Centro-Oeste;3;R$ 11.651,36;R$ 4.311,34;24/12/2019;Dezembro;2019
1128;M;Usuário_678;67;usuario678@exemplo.com;+55 44110-3167;R$ 101.290,13;R$ 910,00;9,5;Norte;1;R$ 8.440,84;R$ 910,00;10/12/2020;Dezembro;2020
503;M;Usuário_503;37;usuario503@exemplo.com;+55 25819-9983;R$ 71.300,26;R$ 8.872;7,5;Norte;2;R$ 5.941,69;R$ 4.435,80;15/12/2020;Dezembro;2020
953;M;Usuário_503;37;usuario503@exemplo.com;+55 25819-9983;R$ 71.300,26;R$ 198,00;1,2;Norte;2;R$ 5.941,69;R$ 99,00;15/12/2020;Dezembro;2020
428;M;Usuário_428;56;usuario428@exemplo.com;+55 57055-5433;R$ 90.503,44;R$ 13.414;1,2;Sul;7;R$ 7.541,95;R$ 1.916,24;16/12/2020;Dezembro;2020
736;M;Usuário_286;43;usuario286@exemplo.com;+55 28095-8403;R$ 47.743,51;R$ 111,00;5,8;Nordeste;7;R$ 3.978,63;R$ 15,86;25/12/2021;Dezembro;2021
311;F;Usuário_311;18;usuario311@exemplo.com;+55 73094-8051;R$ 92.834,65;R$ 15.558;7,9;Sudeste;3;R$ 7.736,22;R$ 5.185,91;17/12/2018;Dezembro;2018
878;M;Usuário_428;56;usuario428@exemplo.com;+55 57055-5433;R$ 90.503,44;R$ 100,00;5;Sul;7;R$ 7.541,95;R$ 14,29;16/12/2020;Dezembro;2020
761;F;Usuário_311;18;usuario311@exemplo.com;+55 73094-8051;R$ 92.834,65;R$ 246,00;6;Sudeste;3;R$ 7.736,22;R$ 82,00;17/12/2018;Dezembro;2018
976;F;Usuário_526;61;usuario526@exemplo.com;+55 27344-6844;R$ 170.436,35;R$ 156,00;2,1;Sul;1;R$ 14.203,03;R$ 156,00;15/12/2019;Dezembro;2019
858;M;Usuário_408;64;usuario408@exemplo.com;+55 32134-4218;R$ 107.957,73;R$ 288,00;9;Nordeste;1;R$ 8.996,48;R$ 288,00;24/12/2022;Dezembro;2022
713;M;Usuário_263;24;usuario263@exemplo.com;+55 64443-6862;R$ 132.833,18;R$ 248,00;5,1;Sul;8;R$ 11.069,43;R$ 31,00;17/12/2023;Dezembro;2023
269;F;Usuário_269;44;usuario269@exemplo.com;+55 33848-6790;R$ 92.388,85;R$ 19.004;3,7;Centro-Oeste;5;R$ 7.699,07;R$ 3.800,79;19/12/2018;Dezembro;2018
404;M;Usuário_404;51;usuario404@exemplo.com;+55 79990-1480;R$ 185.467,98;R$ 2.568;9,2;Norte;4;R$ 15.455,67;R$ 641,92;19/12/2023;Dezembro;2023
454;M;Usuário_454;27;usuario454@exemplo.com;+55 16892-2936;R$ 146.338,60;R$ 14.671;5,4;Sul;10;R$ 12.194,88;R$ 1.467,13;26/12/2021;Dezembro;2021
739;F;Usuário_289;49;usuario289@exemplo.com;+55 37908-4658;R$ 182.937,19;R$ 106,00;9,3;Norte;1;R$ 15.244,77;R$ 106,00;03/12/2022;Dezembro;2022
655;F;Usuário_655;49;usuario655@exemplo.com;+55 49702-6764;R$ 100.448,35;R$ 8.235;8,9;Sudeste;10;R$ 8.370,70;R$ 823,46;20/12/2019;Dezembro;2019
719;F;Usuário_269;44;usuario269@exemplo.com;+55 33848-6790;R$ 92.388,85;R$ 849,00;6;Centro-Oeste;5;R$ 7.699,07;R$ 169,80;19/12/2018;Dezembro;2018
904;M;Usuário_454;27;usuario454@exemplo.com;+55 16892-2936;R$ 146.338,60;R$ 369,00;5,5;Sul;10;R$ 12.194,88;R$ 36,90;26/12/2021;Dezembro;2021
147;F;Eva;54;Eva@email.com;(92) 00804-8579;R$ 74.000,00;630;4,6;Sul;27;R$ 6.166,67;R$ 23,33;25/12/2023;Dezembro;2023
385;F;Usuário_385;23;usuario385@exemplo.com;+55 29319-6469;R$ 23.879,92;R$ 9.484;7,1;Centro-Oeste;10;R$ 1.989,99;R$ 948,35;24/12/2018;Dezembro;2018
585;M;Usuário_585;36;usuario585@exemplo.com;+55 56306-7309;R$ 42.541,28;R$ 3.844;6,2;Sudeste;5;R$ 3.545,11;R$ 768,77;28/12/2021;Dezembro;2021
835;F;Usuário_385;23;usuario385@exemplo.com;+55 29319-6469;R$ 23.879,92;R$ 444,00;9;Centro-Oeste;10;R$ 1.989,99;R$ 44,40;24/12/2018;Dezembro;2018
240;M;Usuário_240;49;usuario240@exemplo.com;+55 68030-2773;R$ 29.703,28;R$ 4.531;5,2;Norte;10;R$ 2.475,27;R$ 453,11;18/12/2020;Dezembro;2020
1105;F;Usuário_655;49;usuario655@exemplo.com;+55 49702-6764;R$ 100.448,35;R$ 591,00;1;Sudeste;10;R$ 8.370,70;R$ 59,10;20/12/2019;Dezembro;2019
690;M;Usuário_240;49;usuario240@exemplo.com;+55 68030-2773;R$ 29.703,28;R$ 777,00;5,7;Norte;10;R$ 2.475,27;R$ 77,70;18/12/2020;Dezembro;2020
258;M;Usuário_258;22;usuario258@exemplo.com;+55 20746-2408;R$ 179.498,26;R$ 19.760;2;Centro-Oeste;2;R$ 14.958,19;R$ 9.879,76;20/12/2020;Dezembro;2020
155;F;Evelin;27;Evelin@email.com;(12) 06765-7975;R$ 43.000,00;230;7,9;Norte;14;R$ 3.583,33;R$ 16,43;25/12/2023;Dezembro;2023
854;M;Usuário_404;51;usuario404@exemplo.com;+55 79990-1480;R$ 185.467,98;R$ 593,00;1,7;Norte;4;R$ 15.455,67;R$ 148,25;19/12/2023;Dezembro;2023
591;F;Usuário_591;50;usuario591@exemplo.com;+55 42070-5284;R$ 77.256,26;R$ 6.698;7;Centro-Oeste;1;R$ 6.438,02;R$ 6.697,58;26/12/2019;Dezembro;2019
1041;F;Usuário_591;50;usuario591@exemplo.com;+55 42070-5284;R$ 77.256,26;R$ 351,00;5,6;Centro-Oeste;1;R$ 6.438,02;R$ 351,00;26/12/2019;Dezembro;2019
129;M;Eugene;24;Eugene@email.com;(97) 52523-3663;R$ 32.000,00;170;5,4;Sul;11;R$ 2.666,67;R$ 15,45;26/12/2023;Dezembro;2023
708;M;Usuário_258;22;usuario258@exemplo.com;+55 20746-2408;R$ 179.498,26;R$ 225,00;5,8;Centro-Oeste;2;R$ 14.958,19;R$ 112,50;20/12/2020;Dezembro;2020
840;M;Usuário_390;25;usuario390@exemplo.com;+55 92702-1922;R$ 190.786,41;R$ 671,00;5,7;Sul;12;R$ 15.898,87;R$ 55,92;24/12/2019;Dezembro;2019
320;F;Usuário_320;56;usuario320@exemplo.com;+55 70441-5067;R$ 180.147,32;R$ 11.640;2;Centro-Oeste;3;R$ 15.012,28;R$ 3.880,05;14/12/2022;Dezembro;2022
948;M;Usuário_498;31;usuario498@exemplo.com;+55 71817-6247;R$ 139.816,36;R$ 4,00;5;Centro-Oeste;3;R$ 11.651,36;R$ 1,33;24/12/2019;Dezembro;2019
1035;M;Usuário_585;36;usuario585@exemplo.com;+55 56306-7309;R$ 42.541,28;R$ 931,00;4,6;Sudeste;5;R$ 3.545,11;R$ 186,20;28/12/2021;Dezembro;2021
455;M;Usuário_455;30;usuario455@exemplo.com;+55 71099-9991;R$ 144.876,79;R$ 11.408;2,8;Centro-Oeste;11;R$ 12.073,07;R$ 1.037,13;27/12/2020;Dezembro;2020
905;M;Usuário_455;30;usuario455@exemplo.com;+55 71099-9991;R$ 144.876,79;R$ 369,00;10;Centro-Oeste;11;R$ 12.073,07;R$ 33,55;27/12/2020;Dezembro;2020
666;F;Usuário_666;36;usuario666@exemplo.com;+55 59235-2888;R$ 115.981,77;R$ 525;8,3;Sul;6;R$ 9.665,15;R$ 87,43;25/12/2018;Dezembro;2018
770;F;Usuário_320;56;usuario320@exemplo.com;+55 70441-5067;R$ 180.147,32;R$ 214,00;4,4;Centro-Oeste;3;R$ 15.012,28;R$ 71,33;14/12/2022;Dezembro;2022
188;F;Heidy;50;Heidy@email.com;(81) 03681-9453;R$ 70.000,00;600;7,9;Norte;25;R$ 5.833,33;R$ 24,00;27/12/2023;Dezembro;2023
5;F;�gueda;22;�gueda@email.com;(51) 44851-1000;R$ 30.000,00;150;2,3;Leste;10;R$ 2.500,00;R$ 15,00;29/12/2023;Dezembro;2023
1116;F;Usuário_666;36;usuario666@exemplo.com;+55 59235-2888;R$ 115.981,77;R$ 164,00;2,8;Sul;6;R$ 9.665,15;R$ 27,33;25/12/2018;Dezembro;2018
